anio,mes,id_municipio,nombre_municipio,concepto,monto
2023,6,06595,Olavarría,Inmobiliario Rural Fondo Compensador,4533351.808297929
2023,6,06595,Olavarría,Inmobiliario Rural Libre Disponibilidad,2166804.14
2023,6,06595,Olavarría,Otros,0.0
2023,6,06602,Patagones,Ingresos Brutos Pequeños Contribuyentes,102869.14
2023,6,06602,Patagones,Inmobiliario Rural Fondo Compensador,6083455.409337461
2023,6,06602,Patagones,Inmobiliario Rural Libre Disponibilidad,189284.12
2023,6,06602,Patagones,Otros,0.0
2023,6,06609,Pehuajó,Ingresos Brutos Pequeños Contribuyentes,2252114.13
2023,6,06609,Pehuajó,Inmobiliario Rural Fondo Compensador,2615795.101520095
2023,6,06609,Pehuajó,Inmobiliario Rural Libre Disponibilidad,1792559.21
2023,6,06609,Pehuajó,Otros,0.0
2023,6,06616,Pellegrini,Ingresos Brutos Pequeños Contribuyentes,515277.06
2023,6,06616,Pellegrini,Inmobiliario Rural Fondo Compensador,830696.1574609501
2023,6,06616,Pellegrini,Inmobiliario Rural Libre Disponibilidad,621168.18
2023,6,06616,Pellegrini,Otros,0.0
2023,6,06623,Pergamino,Ingresos Brutos Pequeños Contribuyentes,4301880.98
2023,6,06623,Pergamino,Inmobiliario Rural Fondo Compensador,1517953.108119371
2023,6,06623,Pergamino,Inmobiliario Rural Libre Disponibilidad,3637410.81
2023,6,06623,Pergamino,Otros,0.0
2023,6,06630,Pila,Ingresos Brutos Pequeños Contribuyentes,24223.7
2023,6,06630,Pila,Inmobiliario Rural Fondo Compensador,2254239.087957626
2023,6,06630,Pila,Inmobiliario Rural Libre Disponibilidad,826844.18
2023,6,06630,Pila,Otros,0.0
2023,6,06638,Pilar,Ingresos Brutos Pequeños Contribuyentes,11570979.08
2023,6,06638,Pilar,Inmobiliario Rural Fondo Compensador,139054.189543577
2023,6,06638,Pilar,Inmobiliario Rural Libre Disponibilidad,971603.5800000001
2023,6,06638,Pilar,Otros,0.0
2023,6,06644,Pinamar,Ingresos Brutos Pequeños Contribuyentes,2060056.29
2023,6,06644,Pinamar,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06644,Pinamar,Inmobiliario Rural Libre Disponibilidad,11189.17
2023,6,06644,Pinamar,Otros,0.0
2023,6,06648,Presidente Perón,Ingresos Brutos Pequeños Contribuyentes,1545148.82
2023,6,06648,Presidente Perón,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06648,Presidente Perón,Inmobiliario Rural Libre Disponibilidad,219275.52
2023,6,06648,Presidente Perón,Otros,0.0
2023,6,06651,Puán,Ingresos Brutos Pequeños Contribuyentes,310973.75
2023,6,06651,Puán,Inmobiliario Rural Fondo Compensador,3625804.443186552
2023,6,06651,Puán,Inmobiliario Rural Libre Disponibilidad,369698.78
2023,6,06651,Puán,Otros,0.0
2023,6,06655,Punta Indio,Ingresos Brutos Pequeños Contribuyentes,515174.2999999999
2023,6,06655,Punta Indio,Inmobiliario Rural Fondo Compensador,890706.6307246252
2023,6,06655,Punta Indio,Inmobiliario Rural Libre Disponibilidad,349139.09
2023,6,06655,Punta Indio,Otros,0.0
2023,6,06658,Quilmes,Ingresos Brutos Pequeños Contribuyentes,12808670.94
2023,6,06658,Quilmes,Inmobiliario Rural Fondo Compensador,13911.089235296
2023,6,06658,Quilmes,Inmobiliario Rural Libre Disponibilidad,92577.2
2023,6,06658,Quilmes,Otros,0.0
2023,6,06665,Ramallo,Ingresos Brutos Pequeños Contribuyentes,834700.88
2023,6,06665,Ramallo,Inmobiliario Rural Fondo Compensador,951454.2405102792
2023,6,06665,Ramallo,Inmobiliario Rural Libre Disponibilidad,804761.1199999999
2023,6,06665,Ramallo,Otros,0.0
2023,6,06672,Rauch,Ingresos Brutos Pequeños Contribuyentes,1428467.34
2023,6,06672,Rauch,Inmobiliario Rural Fondo Compensador,2290831.300946123
2023,6,06672,Rauch,Inmobiliario Rural Libre Disponibilidad,768119.0100000002
2023,6,06672,Rauch,Otros,0.0
2023,6,06679,Rivadavia,Ingresos Brutos Pequeños Contribuyentes,1471303.3
2023,6,06679,Rivadavia,Inmobiliario Rural Fondo Compensador,2627494.781189455
2023,6,06679,Rivadavia,Inmobiliario Rural Libre Disponibilidad,675968.99
2023,6,06679,Rivadavia,Otros,0.0
2023,6,06686,Rojas,Ingresos Brutos Pequeños Contribuyentes,1359191.04
2023,6,06686,Rojas,Inmobiliario Rural Fondo Compensador,1299118.065773913
2023,6,06686,Rojas,Inmobiliario Rural Libre Disponibilidad,2426893.48
2023,6,06686,Rojas,Otros,0.0
2023,6,06693,Roque Pérez,Ingresos Brutos Pequeños Contribuyentes,403760.03
2023,6,06693,Roque Pérez,Inmobiliario Rural Fondo Compensador,1687021.984763016
2023,6,06693,Roque Pérez,Inmobiliario Rural Libre Disponibilidad,367260.6699999999
2023,6,06693,Roque Pérez,Otros,0.0
2023,6,06700,Saavedra,Ingresos Brutos Pequeños Contribuyentes,1155943.34
2023,6,06700,Saavedra,Inmobiliario Rural Fondo Compensador,1302765.946510886
2023,6,06700,Saavedra,Inmobiliario Rural Libre Disponibilidad,421726.4
2023,6,06700,Saavedra,Otros,0.0
2023,6,06707,Saladillo,Ingresos Brutos Pequeños Contribuyentes,1301582.63
2023,6,06707,Saladillo,Inmobiliario Rural Fondo Compensador,2034666.909090189
2023,6,06707,Saladillo,Inmobiliario Rural Libre Disponibilidad,849280.7499999999
2023,6,06707,Saladillo,Otros,0.0
2023,6,06721,Salliqueló,Ingresos Brutos Pequeños Contribuyentes,536863.9
2023,6,06721,Salliqueló,Inmobiliario Rural Fondo Compensador,197609.290699755
2023,6,06721,Salliqueló,Inmobiliario Rural Libre Disponibilidad,580638.66
2023,6,06721,Salliqueló,Otros,0.0
2023,6,06714,Salto,Ingresos Brutos Pequeños Contribuyentes,1359758.32
2023,6,06714,Salto,Inmobiliario Rural Fondo Compensador,863640.489712473
2023,6,06714,Salto,Inmobiliario Rural Libre Disponibilidad,1545475.88
2023,6,06714,Salto,Otros,0.0
2023,6,06728,San Andrés de Giles,Ingresos Brutos Pequeños Contribuyentes,790926.66
2023,6,06728,San Andrés de Giles,Inmobiliario Rural Fondo Compensador,1281540.194865183
2023,6,06728,San Andrés de Giles,Inmobiliario Rural Libre Disponibilidad,553595.2100000001
2023,6,06728,San Andrés de Giles,Otros,0.0
2023,6,06735,San Antonio de Areco,Ingresos Brutos Pequeños Contribuyentes,1371657.97
2023,6,06735,San Antonio de Areco,Inmobiliario Rural Fondo Compensador,944876.7146218512
2023,6,06735,San Antonio de Areco,Inmobiliario Rural Libre Disponibilidad,533351.16
2023,6,06735,San Antonio de Areco,Otros,0.0
2023,6,06742,San Cayetano,Ingresos Brutos Pequeños Contribuyentes,287643.74
2023,6,06742,San Cayetano,Inmobiliario Rural Fondo Compensador,1736051.01394285
2023,6,06742,San Cayetano,Inmobiliario Rural Libre Disponibilidad,994660.06
2023,6,06742,San Cayetano,Otros,0.0
2023,6,06749,San Fernando,Ingresos Brutos Pequeños Contribuyentes,4065171.330000001
2023,6,06749,San Fernando,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06749,San Fernando,Inmobiliario Rural Libre Disponibilidad,53423.46999999999
2023,6,06749,San Fernando,Otros,2803500.55
2023,6,06756,San Isidro,Ingresos Brutos Pequeños Contribuyentes,13376854.79
2023,6,06756,San Isidro,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06756,San Isidro,Inmobiliario Rural Libre Disponibilidad,0.0
2023,6,06756,San Isidro,Otros,422095.31
2023,6,06760,San Miguel,Ingresos Brutos Pequeños Contribuyentes,5832849.919999999
2023,6,06760,San Miguel,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06760,San Miguel,Inmobiliario Rural Libre Disponibilidad,384071.41
2023,6,06760,San Miguel,Otros,0.0
2023,6,06763,San Nicolás,Ingresos Brutos Pequeños Contribuyentes,7540746.469999999
2023,6,06763,San Nicolás,Inmobiliario Rural Fondo Compensador,365941.0308214211
2023,6,06763,San Nicolás,Inmobiliario Rural Libre Disponibilidad,625208.9800000001
2023,6,06763,San Nicolás,Otros,0.0
2023,6,06770,San Pedro,Ingresos Brutos Pequeños Contribuyentes,1814954.14
2023,6,06770,San Pedro,Inmobiliario Rural Fondo Compensador,1141748.868799627
2023,6,06770,San Pedro,Inmobiliario Rural Libre Disponibilidad,1234225.49
2023,6,06770,San Pedro,Otros,0.0
2023,6,06778,San Vicente,Ingresos Brutos Pequeños Contribuyentes,1372194.92
2023,6,06778,San Vicente,Inmobiliario Rural Fondo Compensador,552587.778373796
2023,6,06778,San Vicente,Inmobiliario Rural Libre Disponibilidad,596002.0700000001
2023,6,06778,San Vicente,Otros,0.0
2023,6,06784,Suipacha,Ingresos Brutos Pequeños Contribuyentes,321153.65
2023,6,06784,Suipacha,Inmobiliario Rural Fondo Compensador,973417.1286779611
2023,6,06784,Suipacha,Inmobiliario Rural Libre Disponibilidad,333753.41
2023,6,06784,Suipacha,Otros,0.0
2023,6,06791,Tandil,Ingresos Brutos Pequeños Contribuyentes,11289820.89
2023,6,06791,Tandil,Inmobiliario Rural Fondo Compensador,5320141.090359977
2023,6,06791,Tandil,Inmobiliario Rural Libre Disponibilidad,3800426.5
2023,6,06791,Tandil,Otros,0.0
2023,6,06798,Tapalqué,Ingresos Brutos Pequeños Contribuyentes,183411.96
2023,6,06798,Tapalqué,Inmobiliario Rural Fondo Compensador,3264248.429624083
2023,6,06798,Tapalqué,Inmobiliario Rural Libre Disponibilidad,816448.52
2023,6,06798,Tapalqué,Otros,0.0
2023,6,06805,Tigre,Ingresos Brutos Pequeños Contribuyentes,12058268.92
2023,6,06805,Tigre,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06805,Tigre,Inmobiliario Rural Libre Disponibilidad,317993.5600000001
2023,6,06805,Tigre,Otros,974747.25
2023,6,06812,Tordillo,Ingresos Brutos Pequeños Contribuyentes,12184.55
2023,6,06812,Tordillo,Inmobiliario Rural Fondo Compensador,161017.077711259
2023,6,06812,Tordillo,Inmobiliario Rural Libre Disponibilidad,123403.15
2023,6,06812,Tordillo,Otros,0.0
2023,6,06819,Tornquist,Ingresos Brutos Pequeños Contribuyentes,373513.39
2023,6,06819,Tornquist,Inmobiliario Rural Fondo Compensador,2034666.909090189
2023,6,06819,Tornquist,Inmobiliario Rural Libre Disponibilidad,425813.5600000001
2023,6,06819,Tornquist,Otros,0.0
2023,6,06826,Trenque Lauquen,Ingresos Brutos Pequeños Contribuyentes,3666047.01
2023,6,06826,Trenque Lauquen,Inmobiliario Rural Fondo Compensador,2459163.041067788
2023,6,06826,Trenque Lauquen,Inmobiliario Rural Libre Disponibilidad,2922317.870000001
2023,6,06826,Trenque Lauquen,Otros,0.0
2023,6,06833,Tres Arroyos,Ingresos Brutos Pequeños Contribuyentes,6078446.160000001
2023,6,06833,Tres Arroyos,Inmobiliario Rural Fondo Compensador,3866602.373699693
2023,6,06833,Tres Arroyos,Inmobiliario Rural Libre Disponibilidad,2036548.32
2023,6,06833,Tres Arroyos,Otros,0.0
2023,6,06840,Tres de Febrero,Ingresos Brutos Pequeños Contribuyentes,8741874.829999998
2023,6,06840,Tres de Febrero,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06840,Tres de Febrero,Inmobiliario Rural Libre Disponibilidad,0.0
2023,6,06840,Tres de Febrero,Otros,0.0
2023,6,06847,Tres Lomas,Ingresos Brutos Pequeños Contribuyentes,515703.5700000001
2023,6,06847,Tres Lomas,Inmobiliario Rural Fondo Compensador,578935.68380043
2023,6,06847,Tres Lomas,Inmobiliario Rural Libre Disponibilidad,140225.8
2023,6,06847,Tres Lomas,Otros,0.0
2023,6,06854,25 de Mayo,Ingresos Brutos Pequeños Contribuyentes,1919115.94
2023,6,06854,25 de Mayo,Inmobiliario Rural Fondo Compensador,4105926.031168875
2023,6,06854,25 de Mayo,Inmobiliario Rural Libre Disponibilidad,971616.0800000001
2023,6,06854,25 de Mayo,Otros,0.0
2023,6,06861,Vicente López,Ingresos Brutos Pequeños Contribuyentes,10981970.37
2023,6,06861,Vicente López,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06861,Vicente López,Inmobiliario Rural Libre Disponibilidad,0.0
2023,6,06861,Vicente López,Otros,81902.825
2023,6,06868,Villa Gesell,Ingresos Brutos Pequeños Contribuyentes,2747813.39
2023,6,06868,Villa Gesell,Inmobiliario Rural Fondo Compensador,0.0
2023,6,06868,Villa Gesell,Inmobiliario Rural Libre Disponibilidad,1050907.82
2023,6,06868,Villa Gesell,Otros,0.0
2023,6,06875,Villarino,Ingresos Brutos Pequeños Contribuyentes,106263.92
2023,6,06875,Villarino,Inmobiliario Rural Fondo Compensador,3794873.319830197
2023,6,06875,Villarino,Inmobiliario Rural Libre Disponibilidad,240166.08
2023,6,06875,Villarino,Otros,0.0
2023,6,06882,Zárate,Ingresos Brutos Pequeños Contribuyentes,3272304.59
2023,6,06882,Zárate,Inmobiliario Rural Fondo Compensador,461088.3449660951
2023,6,06882,Zárate,Inmobiliario Rural Libre Disponibilidad,1487545.6
2023,6,06882,Zárate,Otros,0.0
2023,7,06007,Adolfo Alsina,Ingresos Brutos Pequeños Contribuyentes,1335633.71
2023,7,06007,Adolfo Alsina,Inmobiliario Rural Fondo Compensador,22407703.96830205
2023,7,06007,Adolfo Alsina,Inmobiliario Rural Libre Disponibilidad,12966809.13
2023,7,06007,Adolfo Alsina,Otros,0.0
2023,7,06014,Adolfo Gonzales Chaves,Ingresos Brutos Pequeños Contribuyentes,719006.5700000001
2023,7,06014,Adolfo Gonzales Chaves,Inmobiliario Rural Fondo Compensador,12576914.54375382
2023,7,06014,Adolfo Gonzales Chaves,Inmobiliario Rural Libre Disponibilidad,20588702.11
2023,7,06014,Adolfo Gonzales Chaves,Otros,0.0
2023,7,06021,Alberti,Ingresos Brutos Pequeños Contribuyentes,548080.03
2023,7,06021,Alberti,Inmobiliario Rural Fondo Compensador,4559500.136478104
2023,7,06021,Alberti,Inmobiliario Rural Libre Disponibilidad,19554043.36
2023,7,06021,Alberti,Otros,0.0
2023,7,06028,Almirante Brown,Ingresos Brutos Pequeños Contribuyentes,7873545.950000001
2023,7,06028,Almirante Brown,Inmobiliario Rural Fondo Compensador,120656.30840991
2023,7,06028,Almirante Brown,Inmobiliario Rural Libre Disponibilidad,3548976.890000001
2023,7,06028,Almirante Brown,Otros,0.0
2023,7,06077,Arrecifes,Ingresos Brutos Pequeños Contribuyentes,1300565.22
2023,7,06077,Arrecifes,Inmobiliario Rural Fondo Compensador,5066111.262753449
2023,7,06077,Arrecifes,Inmobiliario Rural Libre Disponibilidad,24381642.74
2023,7,06077,Arrecifes,Otros,0.0
2023,7,06035,Avellaneda,Ingresos Brutos Pequeños Contribuyentes,9633996.479999999
2023,7,06035,Avellaneda,Inmobiliario Rural Fondo Compensador,28139.293957905
2023,7,06035,Avellaneda,Inmobiliario Rural Libre Disponibilidad,1722107.19
2023,7,06035,Avellaneda,Otros,0.0
2023,7,06042,Ayacucho,Ingresos Brutos Pequeños Contribuyentes,1276893.65
2023,7,06042,Ayacucho,Inmobiliario Rural Fondo Compensador,24156701.26508047
2023,7,06042,Ayacucho,Inmobiliario Rural Libre Disponibilidad,30054534.81
2023,7,06042,Ayacucho,Otros,0.0
2023,7,06049,Azul,Ingresos Brutos Pequeños Contribuyentes,3122645.779999999
2023,7,06049,Azul,Inmobiliario Rural Fondo Compensador,22194634.48047319
2023,7,06049,Azul,Inmobiliario Rural Libre Disponibilidad,61360784.74999999
2023,7,06049,Azul,Otros,0.0
2023,7,06056,Bahía Blanca,Ingresos Brutos Pequeños Contribuyentes,16134770.32
2023,7,06056,Bahía Blanca,Inmobiliario Rural Fondo Compensador,1809325.450983375
2023,7,06056,Bahía Blanca,Inmobiliario Rural Libre Disponibilidad,5186131.330000001
2023,7,06056,Bahía Blanca,Otros,0.0
2023,7,06063,Balcarce,Ingresos Brutos Pequeños Contribuyentes,3003281.5
2023,7,06063,Balcarce,Inmobiliario Rural Fondo Compensador,17269219.68750927
2023,7,06063,Balcarce,Inmobiliario Rural Libre Disponibilidad,60986947.84
2023,7,06063,Balcarce,Otros,0.0
2023,7,06070,Baradero,Ingresos Brutos Pequeños Contribuyentes,1090824.97
2023,7,06070,Baradero,Inmobiliario Rural Fondo Compensador,4744534.165382114
2023,7,06070,Baradero,Inmobiliario Rural Libre Disponibilidad,19172218.66
2023,7,06070,Baradero,Otros,0.0
2023,7,06084,Benito Juárez,Ingresos Brutos Pequeños Contribuyentes,842933.7200000002
2023,7,06084,Benito Juárez,Inmobiliario Rural Fondo Compensador,20658706.67152363
2023,7,06084,Benito Juárez,Inmobiliario Rural Libre Disponibilidad,29341564.44
2023,7,06084,Benito Juárez,Otros,0.0
2023,7,06091,Berazategui,Ingresos Brutos Pequeños Contribuyentes,5880325.460000001
2023,7,06091,Berazategui,Inmobiliario Rural Fondo Compensador,884570.6465955449
2023,7,06091,Berazategui,Inmobiliario Rural Libre Disponibilidad,603968.99
2023,7,06091,Berazategui,Otros,0.0
2023,7,06098,Berisso,Ingresos Brutos Pequeños Contribuyentes,3428896.67
2023,7,06098,Berisso,Inmobiliario Rural Fondo Compensador,329676.2299496249
2023,7,06098,Berisso,Inmobiliario Rural Libre Disponibilidad,783597.8700000001
2023,7,06098,Berisso,Otros,0.0
2023,7,06105,Bolívar,Ingresos Brutos Pequeños Contribuyentes,2208143.9
2023,7,06105,Bolívar,Inmobiliario Rural Fondo Compensador,12669431.55820582
2023,7,06105,Bolívar,Inmobiliario Rural Libre Disponibilidad,27775207.48
2023,7,06105,Bolívar,Otros,0.0
2023,7,06112,Bragado,Ingresos Brutos Pequeños Contribuyentes,1785940.45
2023,7,06112,Bragado,Inmobiliario Rural Fondo Compensador,9408596.180146605
2023,7,06112,Bragado,Inmobiliario Rural Libre Disponibilidad,20345338.1
2023,7,06112,Bragado,Otros,0.0
2023,7,06119,Brandsen,Ingresos Brutos Pequeños Contribuyentes,1363079.34
2023,7,06119,Brandsen,Inmobiliario Rural Fondo Compensador,5387792.195157839
2023,7,06119,Brandsen,Inmobiliario Rural Libre Disponibilidad,10737156.13
2023,7,06119,Brandsen,Otros,0.0
2023,7,06126,Campana,Ingresos Brutos Pequeños Contribuyentes,3410320.290000001
2023,7,06126,Campana,Inmobiliario Rural Fondo Compensador,924754.8043878298
2023,7,06126,Campana,Inmobiliario Rural Libre Disponibilidad,5938428.430000001
2023,7,06126,Campana,Otros,0.0
2023,7,06134,Cañuelas,Ingresos Brutos Pequeños Contribuyentes,1856769.23
2023,7,06134,Cañuelas,Inmobiliario Rural Fondo Compensador,4382669.07518544
2023,7,06134,Cañuelas,Inmobiliario Rural Libre Disponibilidad,11611671.3
2023,7,06134,Cañuelas,Otros,0.0
2023,7,06140,Capitán Sarmiento,Ingresos Brutos Pequeños Contribuyentes,692244.34
2023,7,06140,Capitán Sarmiento,Inmobiliario Rural Fondo Compensador,2452687.315792155
2023,7,06140,Capitán Sarmiento,Inmobiliario Rural Libre Disponibilidad,9548761.710000003
2023,7,06140,Capitán Sarmiento,Otros,0.0
2023,7,06147,Carlos Casares,Ingresos Brutos Pequeños Contribuyentes,1605477.91
2023,7,06147,Carlos Casares,Inmobiliario Rural Fondo Compensador,13228271.70610783
2023,7,06147,Carlos Casares,Inmobiliario Rural Libre Disponibilidad,22045930.68
2023,7,06147,Carlos Casares,Otros,0.0
2023,7,06154,Carlos Tejedor,Ingresos Brutos Pequeños Contribuyentes,929293.9299999999
2023,7,06154,Carlos Tejedor,Inmobiliario Rural Fondo Compensador,13710793.10471442
2023,7,06154,Carlos Tejedor,Inmobiliario Rural Libre Disponibilidad,21361517.13
2023,7,06154,Carlos Tejedor,Otros,0.0
2023,7,06161,Carmen de Areco,Ingresos Brutos Pequeños Contribuyentes,597887.7900000002
2023,7,06161,Carmen de Areco,Inmobiliario Rural Fondo Compensador,4627927.423261349
2023,7,06161,Carmen de Areco,Inmobiliario Rural Libre Disponibilidad,19669455.83
2023,7,06161,Carmen de Areco,Otros,0.0
2023,7,06168,Castelli,Ingresos Brutos Pequeños Contribuyentes,465201.29
2023,7,06168,Castelli,Inmobiliario Rural Fondo Compensador,6996093.022146733
2023,7,06168,Castelli,Inmobiliario Rural Libre Disponibilidad,4509396.390000001
2023,7,06168,Castelli,Otros,0.0
2023,7,06210,Chacabuco,Ingresos Brutos Pequeños Contribuyentes,2936225.29
2023,7,06210,Chacabuco,Inmobiliario Rural Fondo Compensador,10039809.34608795
2023,7,06210,Chacabuco,Inmobiliario Rural Libre Disponibilidad,43663922.8
2023,7,06210,Chacabuco,Otros,0.0
2023,7,06218,Chascomús,Ingresos Brutos Pequeños Contribuyentes,1965785.03
2023,7,06218,Chascomús,Inmobiliario Rural Fondo Compensador,14760253.7838013
2023,7,06218,Chascomús,Inmobiliario Rural Libre Disponibilidad,16456480.65
2023,7,06218,Chascomús,Otros,0.0
2023,7,06224,Chivilcoy,Ingresos Brutos Pequeños Contribuyentes,3402235.61
2023,7,06224,Chivilcoy,Inmobiliario Rural Fondo Compensador,9159288.265781548
2023,7,06224,Chivilcoy,Inmobiliario Rural Libre Disponibilidad,20756966.8
2023,7,06224,Chivilcoy,Otros,0.0
2023,7,06175,Colón,Ingresos Brutos Pequeños Contribuyentes,950729.2
2023,7,06175,Colón,Inmobiliario Rural Fondo Compensador,5066111.262753449
2023,7,06175,Colón,Inmobiliario Rural Libre Disponibilidad,21440966.72
2023,7,06175,Colón,Otros,0.0
2023,7,06189,Coronel Dorrego,Ingresos Brutos Pequeños Contribuyentes,985391.13
2023,7,06189,Coronel Dorrego,Inmobiliario Rural Fondo Compensador,11008901.70959026
2023,7,06189,Coronel Dorrego,Inmobiliario Rural Libre Disponibilidad,19452629.17
2023,7,06189,Coronel Dorrego,Otros,0.0
2023,7,06196,Coronel Pringles,Ingresos Brutos Pequeños Contribuyentes,1020127.51
2023,7,06196,Coronel Pringles,Inmobiliario Rural Fondo Compensador,17237030.82726222
2023,7,06196,Coronel Pringles,Inmobiliario Rural Libre Disponibilidad,15162521.6
2023,7,06196,Coronel Pringles,Otros,0.0
2023,7,06182,Coronel de Marina Leonardo Rosales,Ingresos Brutos Pequeños Contribuyentes,794549.05
2023,7,06182,Coronel de Marina Leonardo Rosales,Inmobiliario Rural Fondo Compensador,904714.6430082149
2023,7,06182,Coronel de Marina Leonardo Rosales,Inmobiliario Rural Libre Disponibilidad,1815081.32
2023,7,06182,Coronel de Marina Leonardo Rosales,Otros,0.0
2023,7,06203,Coronel Suárez,Ingresos Brutos Pequeños Contribuyentes,2494045.83
2023,7,06203,Coronel Suárez,Inmobiliario Rural Fondo Compensador,15118069.30770883
2023,7,06203,Coronel Suárez,Inmobiliario Rural Libre Disponibilidad,32647365.18
2023,7,06203,Coronel Suárez,Otros,0.0
2023,7,06231,Daireaux,Ingresos Brutos Pequeños Contribuyentes,988560.7799999999
2023,7,06231,Daireaux,Inmobiliario Rural Fondo Compensador,16372604.17707934
2023,7,06231,Daireaux,Inmobiliario Rural Libre Disponibilidad,25409610.6
2023,7,06231,Daireaux,Otros,0.0
2023,7,06238,Dolores,Ingresos Brutos Pequeños Contribuyentes,880074.72
2023,7,06238,Dolores,Inmobiliario Rural Fondo Compensador,5954731.475638138
2023,7,06238,Dolores,Inmobiliario Rural Libre Disponibilidad,5302336.160000001
2023,7,06238,Dolores,Otros,0.0
2023,7,06245,Ensenada,Ingresos Brutos Pequeños Contribuyentes,1960180.47
2023,7,06245,Ensenada,Inmobiliario Rural Fondo Compensador,458327.8359047699
2023,7,06245,Ensenada,Inmobiliario Rural Libre Disponibilidad,37553.22
2023,7,06245,Ensenada,Otros,0.0
2023,7,06252,Escobar,Ingresos Brutos Pequeños Contribuyentes,4447210.649999999
2023,7,06252,Escobar,Inmobiliario Rural Fondo Compensador,132701.17224429
2023,7,06252,Escobar,Inmobiliario Rural Libre Disponibilidad,7091384.94
2023,7,06252,Escobar,Otros,0.0
2023,7,06260,Esteban Echeverría,Ingresos Brutos Pequeños Contribuyentes,6229500.15
2023,7,06260,Esteban Echeverría,Inmobiliario Rural Fondo Compensador,442233.4057812449
2023,7,06260,Esteban Echeverría,Inmobiliario Rural Libre Disponibilidad,2836228.01
2023,7,06260,Esteban Echeverría,Otros,0.0
2023,7,06266,Exaltación de la Cruz,Ingresos Brutos Pequeños Contribuyentes,817247.43
2023,7,06266,Exaltación de la Cruz,Inmobiliario Rural Fondo Compensador,2806453.27341054
2023,7,06266,Exaltación de la Cruz,Inmobiliario Rural Libre Disponibilidad,11731585.43
2023,7,06266,Exaltación de la Cruz,Otros,0.0
2023,7,06270,Ezeiza,Ingresos Brutos Pequeños Contribuyentes,2755197.199999999
2023,7,06270,Ezeiza,Inmobiliario Rural Fondo Compensador,442233.4057812449
2023,7,06270,Ezeiza,Inmobiliario Rural Libre Disponibilidad,11078601.45
2023,7,06270,Ezeiza,Otros,0.0
2023,7,06274,Florencio Varela,Ingresos Brutos Pequeños Contribuyentes,6601534.96
2023,7,06274,Florencio Varela,Inmobiliario Rural Fondo Compensador,526755.1226880149
2023,7,06274,Florencio Varela,Inmobiliario Rural Libre Disponibilidad,2775789.33
2023,7,06274,Florencio Varela,Otros,0.0
2023,7,06277,Florentino Ameghino,Ingresos Brutos Pequeños Contribuyentes,475676.58
2023,7,06277,Florentino Ameghino,Inmobiliario Rural Fondo Compensador,5090304.825455264
2023,7,06277,Florentino Ameghino,Inmobiliario Rural Libre Disponibilidad,12957040.6
2023,7,06277,Florentino Ameghino,Otros,0.0
2023,7,06280,General Alvarado,Ingresos Brutos Pequeños Contribuyentes,1305239.26
2023,7,06280,General Alvarado,Inmobiliario Rural Fondo Compensador,9255751.011489645
2023,7,06280,General Alvarado,Inmobiliario Rural Libre Disponibilidad,19614955.98
2023,7,06280,General Alvarado,Otros,0.0
2023,7,06287,General Alvear,Ingresos Brutos Pequeños Contribuyentes,347593.5599999999
2023,7,06287,General Alvear,Inmobiliario Rural Fondo Compensador,9328124.02952898
2023,7,06287,General Alvear,Inmobiliario Rural Libre Disponibilidad,11595498.58
2023,7,06287,General Alvear,Otros,0.0
2023,7,06294,General Arenales,Ingresos Brutos Pequeños Contribuyentes,1601364.93
2023,7,06294,General Arenales,Inmobiliario Rural Fondo Compensador,6393019.150163294
2023,7,06294,General Arenales,Inmobiliario Rural Libre Disponibilidad,20894747.02
2023,7,06294,General Arenales,Otros,0.0
2023,7,06301,General Belgrano,Ingresos Brutos Pequeños Contribuyentes,1126064.64
2023,7,06301,General Belgrano,Inmobiliario Rural Fondo Compensador,5870313.593764424
2023,7,06301,General Belgrano,Inmobiliario Rural Libre Disponibilidad,15199346.65
2023,7,06301,General Belgrano,Otros,0.0
2023,7,06308,General Guido,Ingresos Brutos Pequeños Contribuyentes,98876.29000000001
2023,7,06308,General Guido,Inmobiliario Rural Fondo Compensador,12022123.96214095
2023,7,06308,General Guido,Inmobiliario Rural Libre Disponibilidad,6441440.1
2023,7,06308,General Guido,Otros,0.0
2023,7,06322,General La Madrid,Ingresos Brutos Pequeños Contribuyentes,495954.76
2023,7,06322,General La Madrid,Inmobiliario Rural Fondo Compensador,13381116.87476479
2023,7,06322,General La Madrid,Inmobiliario Rural Libre Disponibilidad,15461366.79
2023,7,06322,General La Madrid,Otros,0.0
2023,7,06329,General Las Heras,Ingresos Brutos Pequeños Contribuyentes,405800.3800000001
2023,7,06329,General Las Heras,Inmobiliario Rural Fondo Compensador,4422853.232977724
2023,7,06329,General Las Heras,Inmobiliario Rural Libre Disponibilidad,3761270.34
2023,7,06329,General Las Heras,Otros,0.0
2023,7,06336,General Lavalle,Ingresos Brutos Pequeños Contribuyentes,56012.12999999999
